ident,type,name,iata,icao,iso_country,municipality,lat,lng
FTTC,medium_airport,Abeche Airport,AEH,FTTC,TD,Abeche,13.847,20.8443
AOD,small_airport,Abou-Deïa Airport,AOD,AOD,TD,Abou-Deïa,11.4773,19.2874
FTTN,small_airport,Am Timan Airport,AMC,FTTN,TD,Am Timan,11.034,20.274
FTTI,small_airport,Ati Airport,ATV,FTTI,TD,Ati,13.23978,18.31589
FTTK,small_airport,Bokoro Airport,BKR,FTTK,TD,Bokoro,12.38551,17.07099
FTTL,small_airport,Bol-Berim Airport,OTC,FTTL,TD,Bol,13.44357,14.73925
FTTB,small_airport,Bongor Airport,OGR,FTTB,TD,Bongor,10.28834,15.37956
FTTS,small_airport,Bousso Airport,OUT,FTTS,TD,Bousso,10.483,16.717
FTTY,medium_airport,Faya-Largeau Airport,FYT,FTTY,TD,Faya-Largeau,17.9171,19.1111
FTTH,small_airport,Lai Airport,LTC,FTTH,TD,Lai,9.3979,16.3125
FTTU,small_airport,Mao Airport,AMO,FTTU,TD,Mao,14.1456,15.3144
MEF,small_airport,Melfi Airport,MEF,MEF,TD,Melfi,11.06019,17.94449
FTTM,small_airport,Mongo Airport,MVO,FTTM,TD,Mongo,12.17048,18.67564
FTTD,medium_airport,Moundou Airport,MQQ,FTTD,TD,Moundou,8.6285,16.07424
FTTJ,large_airport,N'Djamena International Airport,NDJ,FTTJ,TD,N'Djamena,12.1337,15.034
FTFY,medium_airport,Ouadi Doum Air Base,,FTFY,TD,Wadi Doum,18.52793,20.18864
OUM,small_airport,Oum Hadjer Airport,OUM,OUM,TD,Oum Hadjer,13.27824,19.71026
FTTP,small_airport,Pala Airport,PLF,FTTP,TD,Pala,9.37806,14.925
FTTA,small_airport,Sarh Airport,SRH,FTTA,TD,Sarh,9.14444,18.3744
AKM,small_airport,Zakuoma Airport,AKM,AKM,TD,ZaKouma,10.89028,19.81722
DXXX,large_airport,Lomé–Tokoin International Airport,LFW,DXXX,TG,Lomé,6.16561,1.25451
DXNG,large_airport,Niamtougou International Airport,LRL,DXNG,TG,Niamtougou,9.76667,1.09094
BTZ,medium_airport,Betong International Airport,BTZ,VTSY,TH,Betong,5.79,101.15
VTUO,medium_airport,Buri Ram Airport,BFV,VTUO,TH,Buriram,15.2295,103.253
VTSN,medium_airport,Cha Eian Airport,,VTSN,TH,Nakhon Si Thammarat,8.47115,99.9556
VTCC,large_airport,Chiang Mai International Airport,CNX,VTCC,TH,Chiang Mai,18.7668,98.9626
VTSE,medium_airport,Chumphon Airport,CJM,VTSE,TH,Chumphon,10.7112,99.3617
VTBD,large_airport,Don Mueang International Airport,DMK,VTBD,TH,Bangkok,13.9126,100.607
VTSS,large_airport,Hat Yai International Airport,HDY,VTSS,TH,Hat Yai,6.93321,100.393
VTPH,medium_airport,Hua Hin Airport,HHQ,VTPH,TH,Hua Hin,12.6362,99.9515
VTBK,medium_airport,Kamphaeng Saen Airport,KDT,VTBK,TH,Nakhon Pathom,14.102,99.9172
VTBL,medium_airport,Khok Kathiam Airport,KKM,VTBL,TH,Lop Buri,14.87462,100.6634
VTUK,medium_airport,Khon Kaen Airport,KKC,VTUK,TH,Khon Kaen,16.4666,102.784
VTSG,large_airport,Krabi International Airport,KBV,VTSG,TH,Krabi,8.09559,98.98896
VTCL,medium_airport,Lampang Airport,LPT,VTCL,TH,,18.2709,99.5042
VTUL,medium_airport,Loei Airport,LOE,VTUL,TH,,17.4391,101.722
VTCT,large_airport,Mae Fah Luang - Chiang Rai International Airport,CEI,VTCT,TH,Chiang Rai,19.9523,99.8829
VTCH,medium_airport,Mae Hong Son Airport,HGN,VTCH,TH,Mae Hong Son,19.3013,97.9758
VTPM,medium_airport,Mae Sot Airport,MAQ,VTPM,TH,,16.6999,98.5451
VTUW,medium_airport,Nakhon Phanom Airport,KOP,VTUW,TH,Nakhon Phanom,17.3838,104.643
VTUQ,medium_airport,Nakhon Ratchasima Airport,NAK,VTUQ,TH,Chaloem Phra Kiat,14.9495,102.313
VTSF,medium_airport,Nakhon Si Thammarat Airport,NST,VTSF,TH,Nakhon Si Thammarat,8.53962,99.9447
VTCN,medium_airport,Nan Airport,NNT,VTCN,TH,,18.8079,100.783
VTSC,medium_airport,Narathiwat Airport,NAW,VTSC,TH,,6.51992,101.743
VTCI,small_airport,Pai Airport,PYY,VTCI,TH,Pai,19.37205,98.4359
VTSK,medium_airport,Pattani Airport,PAN,VTSK,TH,,6.78546,101.154
VTPB,medium_airport,Phetchabun Airport,PHY,VTPB,TH,,16.676,101.195
VTPP,medium_airport,Phitsanulok Airport,PHS,VTPP,TH,Phitsanulok,16.7829,100.279
VTCP,medium_airport,Phrae Airport,PRH,VTCP,TH,,18.1322,100.165
VTSP,large_airport,Phuket International Airport,HKT,VTSP,TH,Phuket,8.11326,98.3174
VTSR,medium_airport,Ranong Airport,UNN,VTSR,TH,Ranong,9.77762,98.5855
VTUV,medium_airport,Roi Et Airport,ROI,VTUV,TH,Roi Et,16.1168,103.774
VTUI,medium_airport,Sakon Nakhon Airport,SNO,VTUI,TH,,17.1951,104.119
VTSM,large_airport,Samui International Airport,USM,VTSM,TH,Na Thon (Ko Samui Island),9.54779,100.062
VTSH,medium_airport,Songkhla Airport,SGZ,VTSH,TH,,7.18656,100.608
VTPO,medium_airport,Sukhothai Airport,THS,VTPO,TH,,17.238,99.8182
VTSB,medium_airport,Surat Thani Airport,URT,VTSB,TH,Surat Thani,9.1326,99.1356
VTUJ,medium_airport,Surin Airport,PXR,VTUJ,TH,Surin,14.8683,103.498
VTBS,large_airport,Suvarnabhumi Airport,BKK,VTBS,TH,Bangkok,13.6811,100.747
VTPT,medium_airport,Tak Airport,TKT,VTPT,TH,,16.896,99.2533
VTPI,medium_airport,Takhli Royal Thai Air Force Base,TKH,VTPI,TH,Takhli,15.2773,100.296
VTST,medium_airport,Trang Airport,TST,VTST,TH,Trang,7.50874,99.6166
VTBO,medium_airport,Trat Airport,TDX,VTBO,TH,Laem Ngop,12.2746,102.319
VTBU,large_airport,U-Tapao–Rayong–Pattaya International Airport,UTP,VTBU,TH,Rayong,12.6799,101.005
VTUU,medium_airport,Ubon Ratchathani Airport,UBP,VTUU,TH,Ubon Ratchathani,15.2513,104.87
VTUD,large_airport,Udon Thani International Airport,UTH,VTUD,TH,Udon Thani,17.38619,102.78858
UTDT,large_airport,Bokhtar International Airport,KQT,UTDT,TJ,Bokhtar,37.86632,68.86447
UTDD,large_airport,Dushanbe International Airport,DYU,UTDD,TJ,Dushanbe,38.54375,68.82298
TJ-UT46,medium_airport,Farkhor Air Base,,TJ-UT46,TJ,Parkhar,37.4698,69.3808
TJ-UT45,medium_airport,Gissar Air Base,,TJ-UT45,TJ,Dushanbe,38.5123,68.6725
TJ-0011,medium_airport,Khovaling Airport,,TJ-0011,TJ,Khovilling,38.36413,69.9863
UTDL,large_airport,Khujand International Airport,LBD,UTDL,TJ,Khujand,40.2154,69.6947
UTDK,large_airport,Kulob International Airport,TJU,UTDK,TJ,Kulob,37.9881,69.805
WPAT,small_airport,Atauro Airport,AUT,WPAT,TL,Vila,-8.24313,125.60638
WPEC,medium_airport,Baucau Airport,BCH,WPEC,TL,Baucau,-8.48648,126.39998
WPDB,medium_airport,"Commander in Chief of FALINTIL, Kay Rala Xanana Gusmão, International Airport",UAI,WPDB,TL,Suai,-9.30186,125.2863
WPMN,small_airport,Maliana Airport,MPT,WPMN,TL,Maliana,-8.97224,125.215
WPOC,large_airport,Oecusse Route of the Sandalwood International Airport,OEC,WPOC,TL,Oecussi-Ambeno,-9.19842,124.33787
WPDL,large_airport,Presidente Nicolau Lobato International Airport,DIL,WPDL,TL,Dili,-8.54656,125.52451
WPVQ,small_airport,Viqueque Airport,VIQ,WPVQ,TL,Viqueque,-8.8838,126.373
UT1G,medium_airport,Ashgabat Bezmein Air Base,,UT1G,TM,Ashgabat,38.012,58.195
UTAA,large_airport,Ashgabat International Airport,ASB,UTAA,TM,Ashgabat,37.9868,58.361
TM-0002,medium_airport,Balkanabat International Airport,BKN,UTAN,TM,Balkanabat,39.68105,54.20601
UTAT,large_airport,Dashoguz International Airport,TAZ,UTAT,TM,Daşoguz,41.75985,59.83615
UTAE,small_airport,Kerki Airport,KEA,UTAE,TM,Kerki,37.82205,65.13528
UTAM,medium_airport,Mary International Airport,MYP,UTAM,TM,Mary,37.62353,61.89567
TM-UT52,medium_airport,Mary North Airport,,TM-UT52,TM,Mary,37.6643,61.827
UTAK,medium_airport,Turkmenbaşy International Airport,KRW,UTAK,TM,Turkmenbaşy,40.06283,53.00509
UTAV,large_airport,Türkmenabat International Airport,CRZ,UTAV,TM,Türkmenabat,38.93066,63.56398
DTTB,medium_airport,Bizerte Sidi Ahmed Air Base,,DTTB,TN,Borj Challouf,37.24236,9.78702
DTTJ,large_airport,Djerba Zarzis International Airport,DJE,DTTJ,TN,Mellita,33.87372,10.7773
DTTR,medium_airport,El Borma Airport,EBM,DTTR,TN,El Borma,31.7043,9.25462
DTNH,medium_airport,Enfidha - Hammamet International Airport,NBE,DTNH,TN,Enfidha,36.07583,10.43861
DTTG,medium_airport,Gabès Matmata International Airport,GAE,DTTG,TN,Gabès,33.73369,9.91941
DTTF,medium_airport,Gafsa Ksar International Airport,GAF,DTTF,TN,Gafsa,34.422,8.8225
DTMB,medium_airport,Monastir Habib Bourguiba International Airport,MIR,DTMB,TN,Monastir,35.7581,10.7547
DTTD,medium_airport,Remada Air Base,,DTTD,TN,Remada,32.3062,10.3821
DTTX,medium_airport,Sfax Thyna International Airport,SFA,DTTX,TN,Sfax,34.718,10.691
DTKA,medium_airport,Tabarka-Aïn Draham International Airport,TBJ,DTKA,TN,Tabarka,36.98,8.87694
DTTZ,medium_airport,Tozeur Nefta International Airport,TOE,DTTZ,TN,Tozeur,33.9397,8.11056
DTTA,large_airport,Tunis Carthage International Airport,TUN,DTTA,TN,Tunis,36.851,10.2272
NFTF,large_airport,Fua'amotu International Airport,TBU,NFTF,TO,Nuku'alofa,-21.24144,-175.14916
NFTE,small_airport,Kaufana Airport,EUA,NFTE,TO,Eua Island,-21.3783,-174.95799
NFTP,small_airport,Kuini Lavenia Airport,NTT,NFTP,TO,Niuatoputapu,-15.9773,-173.79109
NFTL,medium_airport,Lifuka Island Airport,HPA,NFTL,TO,Lifuka,-19.777,-174.341
NFTO,small_airport,Mata'aho Airport,NFO,NFTO,TO,"Angaha, Niuafo'ou Island",-15.5706,-175.63128
NFTV,large_airport,Vava'u International Airport,VAV,NFTV,TO,Vava'u Island,-18.5853,-173.96201
LTAF,large_airport,Adana Şakirpaşa Airport,ADA,LTAF,TR,Seyhan,36.9822,35.2804
LTBJ,large_airport,Adnan Menderes International Airport,ADB,LTBJ,TR,Gaziemir,38.2924,27.157
LTCP,medium_airport,Adıyaman Airport,ADF,LTCP,TR,Adıyaman,37.7314,38.4689
LTAH,medium_airport,Afyon Air Base,AFY,LTAH,TR,Afyonkarahisar,38.7264,30.6011
LTBT,medium_airport,Akhisar Airport / Akhisar Air Base,,LTBT,TR,Akhisar,38.8089,27.8339
LTAE,medium_airport,Akıncı Air Base,,LTAE,TR,Ankara,40.0789,32.5656
LTAP,small_airport,Amasya Merzifon Airport,MZH,LTAP,TR,Amasya,40.8294,35.522
LTAI,large_airport,Antalya International Airport,AYT,LTAI,TR,Antalya,36.8987,30.8005
LTBD,small_airport,Aydın Çıldır Airport,CII,LTBD,TR,Aydın,37.81539,27.88757
LTCO,medium_airport,Ağrı Airport,AJI,LTCO,TR,Ağrı,39.65564,43.02574
LTBF,medium_airport,Balıkesir Airport,BZI,LTBF,TR,Balıkesir,39.6193,27.926
LTFD,large_airport,Balıkesir Koca Seyit Airport,EDO,LTFD,TR,Edremit,39.55253,27.01019
LTBG,medium_airport,Bandırma Airport,BDM,LTBG,TR,Bandırma,40.318,27.9777
LTCJ,medium_airport,Batman Airport,BAL,LTCJ,TR,Batman,37.929,41.1166
LTCU,small_airport,Bingöl Airport,BGG,LTCU,TR,Bingöl,38.86013,40.59449
LTBV,small_airport,Bodrum-Imsık Airport,BXN,LTBV,TR,Bodrum,37.1401,27.6697
LTBR,medium_airport,Bursa Yenişehir Airport,YEI,LTBR,TR,Yenişehir,40.2552,29.5626
LTBQ,medium_airport,Cengiz Topel Airport,KCO,LTBQ,TR,Kartepe,40.735,30.0833
LTBS,large_airport,Dalaman International Airport,DLM,LTBS,TR,Dalaman,36.7131,28.7925
LTCC,medium_airport,Diyarbakır Airport,DIY,LTCC,TR,Diyarbakır,37.8939,40.201
LTCA,medium_airport,Elazığ Airport,EZS,LTCA,TR,Elazığ,38.59797,39.28348
LTCD,medium_airport,Erzincan Airport,ERC,LTCD,TR,Erzincan,39.7102,39.527
LTCE,medium_airport,Erzurum International Airport,ERZ,LTCE,TR,Erzurum,39.9565,41.1702
LTAC,large_airport,Esenboğa International Airport,ESB,LTAC,TR,Ankara,40.1281,32.9951
LTBI,medium_airport,Eskişehir Air Base,ESK,LTBI,TR,Eskişehir,39.7841,30.5821
LTAD,medium_airport,Etimesgut Air Base,ANK,LTAD,TR,Ankara,39.9498,32.6886
LTAJ,large_airport,Gaziantep Oğuzeli International Airport,GZT,LTAJ,TR,Gaziantep,36.9472,37.4787
LTFG,medium_airport,Gazipaşa-Alanya Airport,GZP,LTFG,TR,Gazipaşa,36.29883,32.29702
LTFK,small_airport,Gökçeada Airport,GKD,LTFK,TR,Gökçeada,40.2045,25.8833
LTCW,medium_airport,Hakkari Yüksekova Airport,YKO,LTCW,TR,Hakkari,37.5497,44.2381
LTBY,large_airport,Hasan Polatkan Airport,AOE,LTBY,TR,Eskişehir,39.81164,30.51927
LTDA,medium_airport,Hatay Airport,HTY,LTDA,TR,Antakya,36.36079,36.28559
LTFJ,large_airport,Istanbul Sabiha Gökçen International Airport,SAW,LTFJ,TR,"Pendik, Istanbul",40.8986,29.3092
LTCT,medium_airport,Iğdır Airport,IGD,LTCT,TR,Iğdır,39.97663,43.87665
LTCN,medium_airport,Kahramanmaraş Airport,KCM,LTCN,TR,Kahramanmaraş,37.53883,36.95352
LTCF,medium_airport,Kars Airport,KSY,LTCF,TR,Kars,40.5622,43.115
LTAL,medium_airport,Kastamonu Airport,KFS,LTAL,TR,Kastamonu,41.3142,33.7958
LTAU,large_airport,Kayseri Erkilet International Airport,ASR,LTAU,TR,Kayseri,38.7704,35.4954
TR-0028,medium_airport,Keşan Air Base,,LTFL,TR,Keşan,40.78707,26.60665
LTAN,large_airport,Konya Airport,KYA,LTAN,TR,Konya,37.979,32.5619
LTBN,medium_airport,Kütahya Airport,,LTBN,TR,Kütahya,39.4267,30.0169
LTAT,medium_airport,Malatya Erhaç Airport,MLX,LTAT,TR,Malatya,38.4353,38.091
LTCR,medium_airport,Mardin Airport,MQM,LTCR,TR,Mardin,37.2233,40.6317
LTFE,large_airport,Milas Bodrum International Airport,BJV,LTFE,TR,Bodrum,37.24931,27.66401
LTCK,medium_airport,Muş Airport,MSR,LTCK,TR,Muş,38.7478,41.6612
LTAZ,large_airport,Nevşehir Kapadokya Airport,NAV,LTAZ,TR,Nevşehir,38.7719,34.5345
LTCB,medium_airport,Ordu–Giresun Airport,OGU,LTCB,TR,Ordu,40.96687,38.08599
LTFO,large_airport,Rize–Artvin Airport,RZV,LTFO,TR,Rize,41.17977,40.8488
LTFH,medium_airport,Samsun-Çarşamba Airport,SZF,LTFH,TR,Samsun,41.25399,36.56755
LTFB,small_airport,Selçuk Efes Airport,IZM,LTFB,TR,Selçuk,37.9507,27.329
TR-0303,heliport,Serik Bus Station Helipad,XXX,TR-0303,TR,Serik,36.91329,31.08372
LTCL,medium_airport,Siirt Airport,SXZ,LTCL,TR,Siirt,37.9789,41.8404
LTCM,medium_airport,Sinop Airport,NOP,LTCM,TR,Sinop,42.01831,35.07177
LTAR,small_airport,Sivas Nuri Demirağ Airport,VAS,LTAR,TR,Sivas,39.8138,36.9035
LTAV,medium_airport,Sivrihisar Airport,,LTAV,TR,Sivrihisar,39.4515,31.3653
LTFC,medium_airport,Süleyman Demirel International Airport,ISE,LTFC,TR,Isparta,37.8554,30.3684
LTBU,medium_airport,Tekirdağ Çorlu Airport,TEQ,LTBU,TR,Çorlu,41.1382,27.9191
TR-0004,medium_airport,Temelli Air Base,,TR-0004,TR,Polatlı,39.73886,32.37864
LTAW,medium_airport,Tokat Airport,TJK,LTAW,TR,Tokat,40.32472,36.39056
LTCG,medium_airport,Trabzon International Airport,TZX,LTCG,TR,Trabzon,40.9951,39.7897
LTBO,medium_airport,Uşak Airport,USQ,LTBO,TR,Uşak,38.6815,29.4717
LTCI,medium_airport,Van Ferit Melen Airport,VAN,LTCI,TR,Van,38.4682,43.3323
LTBZ,small_airport,Zafer Airport,KZR,LTBZ,TR,Altıntaş,39.11111,30.1304
LTAS,medium_airport,Zonguldak Çaycuma Airport,ONQ,LTAS,TR,Zonguldak,41.5064,32.0886
LTBH,medium_airport,Çanakkale Airport,CKZ,LTBH,TR,Çanakkale,40.1377,26.4268
LTAY,medium_airport,Çardak Airport,DNZ,LTAY,TR,Denizli,37.7856,29.7013
LTBL,medium_airport,Çiğli Airbase,IGL,LTBL,TR,Çiğli,38.513,27.0101
TR-0021,medium_airport,Çukurhisar Airport,,TR-0021,TR,Alpu,39.8439,30.968
LTDB,large_airport,Çukurova International Airport,COV,LTDB,TR,Tarsus,36.89148,35.07124
LTAG,medium_airport,İncirlik Air Base,UAB,LTAG,TR,Sarıçam,37.0021,35.4259
LTFM,large_airport,İstanbul Airport,IST,LTFM,TR,Istanbul,41.27487,28.73214
LTBA,large_airport,İstanbul Atatürk Airport,ISL,LTBA,TR,Istanbul(Bakırköy),40.97191,28.82371
LTBX,medium_airport,İstanbul Samandıra Army Air Base,,LTBX,TR,"Ümraniye, Istanbul",40.993,29.2165
LTCS,large_airport,Şanlıurfa GAP Airport,GNY,LTCS,TR,Şanlıurfa,37.44566,38.89559
LTCV,medium_airport,Şırnak Şerafettin Elçi Airport,NKT,LTCV,TR,Şırnak,37.3647,42.0582
TTCP,large_airport,A.N.R. Robinson International Airport,TAB,TTCP,TT,Scarborough,11.14957,-60.8313
TTPP,large_airport,Piarco International Airport,POS,TTPP,TT,Port of Spain,10.59535,-61.33757
NGFU,medium_airport,Funafuti International Airport,FUN,NGFU,TV,Funafuti,-8.52388,179.19698
RCKU,medium_airport,Chiayi Airport,CYI,RCKU,TW,Shuishang,23.46258,120.39054
RCQS,medium_airport,Chihhang Air Base,,RCQS,TW,Taitung City,22.7931,121.182
RCLM,small_airport,Dongsha Island (Pratas Island) Airport,DSX,RCLM,TW,Kaohsiung (Cijin - Pratas Island),20.7066,116.721
RCAY,medium_airport,Gangshan Air Force Base,,RCAY,TW,Kaohsiung (Gangshan),22.7825,120.263
RCKW,medium_airport,Hengchun Airport,HCN,RCKW,TW,Hengchun,22.0411,120.73
RCPO,medium_airport,Hsinchu Air Base,HSZ,RCPO,TW,Hsinchu City,24.818,120.939
RCYU,large_airport,Hualien Chiashan Airport,HUN,RCYU,TW,Hualien City,24.02316,121.61799
RCKH,large_airport,Kaohsiung International Airport,KHH,RCKH,TW,Kaohsiung (Xiaogang),22.5771,120.35
RCBS,medium_airport,Kinmen Airport,KNH,RCBS,TW,Shang-I,24.4279,118.359
RCLY,medium_airport,Lanyu Airport,KYD,RCLY,TW,Orchid Island,22.027,121.535
RCGI,small_airport,Lüdao Airport,GNI,RCGI,TW,Lüdao,22.6739,121.466
RCMT,medium_airport,Matsu Beigan Airport,MFK,RCMT,TW,Matsu (Beigan),26.22414,120.00268
RCFG,medium_airport,Matsu Nangan Airport,LZN,RCFG,TW,Matsu (Nangan),26.15966,119.95838
RCQC,large_airport,Penghu Magong Airport,MZG,RCQC,TW,Huxi,23.5687,119.628
RCDC,medium_airport,Pingtung Air Force Base,,RCDC,TW,Pingtung,22.67258,120.46171
RCSQ,medium_airport,Pingtung Air Force Base North,,RCSQ,TW,Pingtung,22.7002,120.482
RCCM,small_airport,Qimei Airport,CMJ,RCCM,TW,Qimei,23.21313,119.41754
RCMQ,large_airport,Taichung International Airport / Ching Chuang Kang Air Base,RMQ,RCMQ,TW,Taichung (Qingshui),24.2647,120.621
RCNN,large_airport,Tainan International Airport / Tainan Air Base,TNN,RCNN,TW,Tainan (Rende),22.9504,120.206
RCSS,large_airport,Taipei Songshan International Airport,TSA,RCSS,TW,Taipei (Songshan),25.06724,121.55282
RCFN,medium_airport,Taitung Airport,TTT,RCFN,TW,Taitung City,22.75486,121.10179
RCTP,large_airport,Taiwan Taoyuan International Airport,TPE,RCTP,TW,Taoyuan,25.0777,121.233
RCWA,small_airport,Wang'an Airport,WOT,RCWA,TW,Wang'an,23.36911,119.5036
TW-0004,medium_airport,Zuoying Naval Airfield,,TW-0004,TW,Kaohsiung (Zuoying),22.705,120.281
HTZA,large_airport,Abeid Amani Karume International Airport,ZNZ,HTZA,TZ,Zanzibar,-6.22202,39.2249
HTAR,medium_airport,Arusha Airport,ARK,HTAR,TZ,Arusha,-3.36779,36.6333
HTBU,small_airport,Bukoba Airport,BKZ,HTBU,TZ,Bukoba,-1.332,31.8212
HTGE,small_airport,Chato/Geita Airport,GTC,HTGE,TZ,Chato District,-2.74233,31.70683
HTDO,medium_airport,Dodoma Airport,DOD,HTDO,TZ,Dodoma,-6.17056,35.75604
HTIR,medium_airport,Iringa Airport,IRI,HTIR,TZ,Nduli,-7.66863,35.7521
HTDA,large_airport,Julius Nyerere International Airport,DAR,HTDA,TZ,Dar es Salaam,-6.8735,39.20729
KBH,small_airport,Kahama Airstrip,KBH,KBH,TZ,Kahama,-3.847,32.6865
HTKA,small_airport,Kigoma Airport,TKQ,HTKA,TZ,Kigoma,-4.8862,29.6709
HTKJ,large_airport,Kilimanjaro International Airport,JRO,HTKJ,TZ,Arusha,-3.42705,37.07353
HTKI,small_airport,Kilwa Airport,KIY,HTKI,TZ,Kilwa Masoko,-8.91123,39.50862
HTGR,small_airport,Kirawira B Aerodrome,GTZ,HTGR,TZ,Grumeti Game Reserve,-2.16083,34.22556
HTLM,medium_airport,Lake Manyara Airport,LKY,HTLM,TZ,Lake Manyara National Park,-3.37631,35.8183
HTLI,small_airport,Lindi Airport,LDI,HTLI,TZ,Lindi,-9.85101,39.75911
HTMA,small_airport,Mafia Airport,MFA,HTMA,TZ,Kilindoni,-7.91748,39.6685
HTMI,small_airport,Masasi Airport,XMI,HTMI,TZ,Masasi,-10.733,38.767
TZ-GIT,small_airport,Mchauru Airport,GIT,HTRU,TZ,Geita,-2.81367,32.17247
HTMS,small_airport,Moshi Airport,QSI,HTMS,TZ,Moshi,-3.36333,37.3269
HTMP,small_airport,Mpanda Airport,NPY,HTMP,TZ,Mpanda,-6.35537,31.08412
HTMT,medium_airport,Mtwara Airport,MYW,HTMT,TZ,Mtwara,-10.3362,40.182
HTMU,small_airport,Musoma Airport,MUZ,HTMU,TZ,Musoma,-1.503,33.8021
HTMD,small_airport,Mwadui Airport,MWN,HTMD,TZ,Mwadui,-3.52133,33.61554
HTMW,large_airport,Mwanza International Airport,MWZ,HTMW,TZ,Mwanza,-2.44656,32.93605
HTNA,small_airport,Nachingwea Airport,NCH,HTNA,TZ,Nachingwea,-10.3575,38.7792
HTNJ,small_airport,Njombe Airport,JOM,HTNJ,TZ,Njombe,-9.35,34.8
HTPE,medium_airport,Pemba Airport,PMA,HTPE,TZ,Chake Chake,-5.25726,39.8114
HTSN,small_airport,Seronera Airport,SEU,HTSN,TZ,Seronera,-2.45806,34.8225
HTSY,small_airport,Shinyanga Airport,SHY,HTSY,TZ,Shinyanga,-3.6093,33.5035
HTSO,small_airport,Songea Airport,SGX,HTSO,TZ,Songea,-10.683,35.583
HTGW,medium_airport,Songwe Airport,MBI,HTGW,TZ,Mbeya,-8.91994,33.27398
HTSU,small_airport,Sumbawanga Airport,SUT,HTSU,TZ,Sumbawanga,-7.94889,31.61028
HTTB,small_airport,Tabora Airport,TBO,HTTB,TZ,Tabora,-5.07639,32.8333
HTTG,medium_airport,Tanga Airport,TGT,HTTG,TZ,Tanga,-5.09236,39.0712
UKDB,medium_airport,Berdyansk Airport,ERD,UKDB,UA,Berdyansk,46.815,36.7581
UA-0025,medium_airport,Bila Tserkva Air Base,,UKBC,UA,Bila Tserkva,49.79523,30.02444
UKBB,medium_airport,Boryspil International Airport,KBP,UKBB,UA,Boryspil,50.345,30.8947
UKKE,medium_airport,Cherkasy International Airport,CKC,UKKE,UA,Cherkasy,49.4156,31.9953
UKLN,medium_airport,Chernivtsi International Airport,CWC,UKLN,UA,Chernivtsi,48.2593,25.9808
UKDD,medium_airport,Dnipro International Airport,DNK,UKDD,UA,Dnipro,48.3572,35.1006
UA-0047,medium_airport,Dolgintsevo Air Base,,UA-0047,UA,Kryvyi Rih,47.887,33.533
UKFY,medium_airport,Dzhankoy Air Base,,UKFY,UA,Dzhankoy,45.7009,34.4189
UKFG,medium_airport,Gvardeyskoye (Hvardiiske) Air Base,,UKFG,UA,Hvardiiske,45.11619,33.97662
UKKM,medium_airport,Hostomel Airport,,UKKM,UA,Kiev,50.6035,30.1919
UKLI,medium_airport,Ivano-Frankivsk International Airport,IFO,UKLI,UA,Ivano-Frankivsk,48.8842,24.6861
UA-0022,medium_airport,Kacha Air Base,,UKKA,UA,Kacha,44.77976,33.57225
UA-0050,small_airport,Kakhnovka Airfield,KHU,UKHK,UA,Kremenchuk,49.1368,33.47789
UA-0107,small_airport,Kam'yanets'-Podil's'kyi Airfield,KCP,UKLK,UA,Kamyan'ka,48.69563,26.60947
UKFK,small_airport,Kerch Airport,KHC,UKFK,UA,Kerch,45.3725,36.4014
UKHH,medium_airport,Kharkiv International Airport,HRK,UKHH,UA,Kharkiv,49.92694,36.29081
UKOH,medium_airport,Kherson International Airport,KHE,UKOH,UA,Kherson,46.6758,32.5064
UKLH,medium_airport,Khmelnytskyi Airport,HMJ,UKLH,UA,Khmelnytskyi,49.3597,26.9334
UKKG,small_airport,Kirovograd Airport,KGO,UKKG,UA,Kirovograd,48.5428,32.285
UA-0012,medium_airport,Kirovskoe Air Base,,UA-0012,UA,Kirovskoe,45.167,35.183
UKCK,small_airport,Kramatorsk Airport,KRQ,UKCK,UA,Kramatorsk,48.7068,37.63092
UKDR,medium_airport,Kryvyi Rih International Airport,KWG,UKDR,UA,Kryvyi Rih,48.0433,33.21
UKLC,small_airport,Lutsk Airport,UCK,UKLC,UA,Lutsk,50.6784,25.48717
UKLL,large_airport,Lviv International Airport,LWO,UKLL,UA,Lviv,49.8125,23.9561
UKCM,medium_airport,Mariupol International Airport,MPW,UKCM,UA,Mariupol,47.0761,37.4496
UA-0020,medium_airport,Melitopol Air Base,,UKDM,UA,Melitopol,46.88,35.305
UA-0049,small_airport,Myrhorod Air Base,MXR,UKBM,UA,Myrhorod,49.932,33.641
UA-0005,medium_airport,Nizhyn Air Base,,UKRN,UA,Nizhyn,51.08854,31.871
UKOO,large_airport,Odesa International Airport,ODS,UKOO,UA,Odesa,46.4272,30.67265
UA-0010,medium_airport,Oktyabrskoe Air Base,,UA-0010,UA,Oktyabrskoe,45.32,34.1
UKKO,medium_airport,Ozerne Air Base,,UKKO,UA,Zhytomyr,50.1583,28.7383
UKLR,medium_airport,Rivne International Airport,RWN,UKLR,UA,Rivne,50.6071,26.1416
